Economy,Economy Code,ISO Code,Region,Income Group,Report Year,WBL INDEX,MOBILITY,Can a woman choose where to live in the same way as a man?,Can a woman travel outside her home in the same way as a man?,Can a woman apply for a passport in the same way as a man?,Can a woman travel outside the country in the same way as a man?,WORKPLACE,Can a woman get a job in the same way as a man?,Does the law prohibit discrimination in employment based on gender?,Is there legislation on sexual harassment in employment?,Are there criminal penalties or civil remedies for sexual harassment in employment?,PAY,Does the law mandate equal remuneration for work of equal value?,Can a woman work at night in the same way as a man?,Can a woman work in a job deemed dangerous in the same way as a man?,Can a woman work in an industrial job in the same way as a man?,MARRIAGE,Is there no legal provision that requires a married woman to obey her husband?,Can a woman be head of household in the same way as a man?,Is there legislation specifically addressing domestic violence?,Can a woman obtain a judgment of divorce in the same way as a man?,Does a woman have the same rights to remarry as a man?,PARENTHOOD,Is paid leave of at least 14 weeks available to mothers?,Length of paid maternity leave,Does the government administer 100% of maternity leave benefits?,Is there paid leave available to fathers?,Length of paid paternity leave,Is there paid parental leave?,Shared days,Days for the mother,Days for the father,Is dismissal of pregnant workers prohibited?,ENTREPRENEURSHIP,Does the law prohibit discrimination in access to credit based on gender?,Can a woman sign a contract in the same way as a man?,Can a woman register a business in the same way as a man?,Can a woman open a bank account in the same way as a man?,ASSETS,Do men and women have equal ownership rights to immovable property?,Do sons and daughters have equal rights to inherit assets from their parents?,Do male and female surviving spouses have equal rights to inherit assets?,Does the law grant spouses equal administrative authority over assets during marriage?,Does the law provide for the valuation of nonmonetary contributions?,PENSION,Is the age at which men and women can retire with full pension benefits the same?,Is the age at which men and women can retire with partial pension benefits the same?,Is the mandatory retirement age for men and women the same?,Are periods of absence due to childcare accounted for in pension benefits?
Slovenia,SVN,SVN,High income: OECD,High income,2003,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,80,Yes,105,Yes,No,0,Yes,0,130,130,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2004,82.5,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,80,Yes,105,Yes,No,0,Yes,0,130,130,Yes,75,No,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2005,88.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2006,88.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2007,88.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2008,88.1,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,80,Yes,Yes,No,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2009,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2010,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2011,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2012,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2013,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2014,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2015,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2016,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2017,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2018,90.6,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,21,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,50,No,No,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2019,93.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,30,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2020,93.8,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,30,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,75,No,Yes,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2021,96.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,30,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Slovenia,SVN,SVN,High income: OECD,High income,2022,96.9,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,75,Yes,Yes,Yes,No,100,Yes,Yes,Yes,Yes,Yes,100,Yes,105,Yes,Yes,30,Yes,0,130,130,Yes,100,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes,Yes,100,Yes,Yes,Yes,Yes
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1971,48.1,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1972,48.1,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1973,48.1,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,25,No,No,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1974,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1975,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1976,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1977,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1978,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1979,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1980,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1981,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1982,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1983,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1984,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1985,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1986,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1987,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1988,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1989,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1990,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1991,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1992,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1993,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1994,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1995,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1996,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1997,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1998,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,1999,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2000,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2001,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2002,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2003,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2004,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2005,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2006,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2007,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2008,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2009,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2010,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2011,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2012,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2013,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2014,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2015,54.4,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,80,Yes,Yes,No,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2016,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2017,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2018,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2019,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2020,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2021,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Solomon Islands,SLB,SLB,East Asia & Pacific,Lower middle income,2022,56.9,75,Yes,Yes,No,Yes,25,Yes,No,No,No,25,No,No,Yes,No,100,Yes,Yes,Yes,Yes,Yes,0,No,84,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,80,Yes,Yes,Yes,Yes,No,75,Yes,Yes,Yes,No
Somalia,SOM,SOM,Sub-Saharan Africa,Low income,1971,32.5,75,No,Yes,Yes,Yes,25,Yes,No,No,No,0,No,No,No,No,20,Yes,No,No,No,No,0,No,0,No,No,0,No,0,0,0,No,75,No,Yes,Yes,Yes,40,Yes,No,No,Yes,No,25,No,No,Yes,No
